label,nodeType,order,path,price,description,link,imageLink,Zomato,Swiggy
Veg Kheema,ProductType,67,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/1l4yz3BWJwHYuL2bVvDtV6Ic6lLhcM83Y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Kheema.jpg,,
Veg Kurma,ProductType,68,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/19qF7UWCLp85t9B_OnMdzK5bEgl3j_rKN/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220224/VegKurma.jpg,210,210
Veg Makhanwala,ProductType,69,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/18Eda-3mOCYFIWKcZiKfr_2unQaCzLgWr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegMakhanwala.jpg,210,210
Veg Badashahi,ProductType,70,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,,,220,220
Veg Jalfrezi,ProductType,71,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/1gKfuZt8px5jS4U02ZF9IgsxPWnljv_zb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegJalfrezi.jpg,220,220
Veg Hariyali,ProductType,72,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/1R4zhN94ldV8fP_YxvYmoKwLpvo08ZmzP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Hariyali.jpg,220,220
Veg Maharaja,ProductType,73,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,https://drive.google.com/file/d/1aUPHdF0M6vsNSx-CCLqMubjJJ1GRkziF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Maharaja.jpg,230,230
Veg Silsila,ProductType,74,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,,,220,220
Paneer Shahi,ProductType,75,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/10UCsN1lRXPZTgl0cmW_za9aQs8Z-H_x_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerShahi.jpg,,
Veg Afghani,ProductType,76,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/1gHkRYP8IieV5RB2T3Kc_uBELjkEk4vj6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/VegAfgani.jpg,,
Veg Tawa,ProductType,77,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/1oNNPcxIp1izNlVDKH31Ua_RIqFPzBhJj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegTawa.jpg,220,220
Veg Jantar Mantar,ProductType,78,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,https://drive.google.com/file/d/1HzhGZ-X2KelUrYhUE9hSh82FXex9Jnmt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/VegJantarMantar.jpg,230,230
Paneer Masala,ProductType,79,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,https://drive.google.com/file/d/1qYwzOkLWokms8zuBp2TCUDb8DJfV9w2S/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerMasala.jpg,230,230
Paneer Butter Masala,ProductType,80,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,https://drive.google.com/file/d/1hxW4pcTbsHP6Ql9I_VfGsXwGKF6m006R/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerButterMasala.jpg,,
Paneer Green Peas,ProductType,81,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,https://drive.google.com/file/d/1ug_8x_Nsj7yUa6sJ2jJBK2phxZrnYg3N/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/PaneerGreenPeas.jpg,,
Palak Paneer,ProductType,82,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,https://drive.google.com/file/d/15TSU15zdBHcKR9I_i1fBqvMPLl4_FgN7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PalakPaneer.jpg,230,230
Mushroom Masala,ProductType,83,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,https://drive.google.com/file/d/1lxiJ7KE2cIt_oraf27eM76_VxZCeFywA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MushroomMasala.jpg,230,230
Veg Khajana,ProductType,84,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,https://drive.google.com/file/d/15_aQxJ72-tD_RsuJcU3e9zaXAosJ4WGf/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegKhajana.jpg,230,230
Veg Sultani,ProductType,85,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,https://drive.google.com/file/d/1Bj3SSGVwG_N7947m5cdh1rS8i5YQcFQj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/VegSultani.jpg,230,230
Veg Mastani,ProductType,86,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,https://drive.google.com/file/d/1M7wfO5WI1BsN0tw2INbBxZhg-uz49ian/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/VegMastani.jpg,230,230
Kaju Curry,ProductType,87,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,https://drive.google.com/file/d/1gC6vM-RK8u99OSMQLKktR7ByUm1Jnk6W/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/KajuCurry.jpg,230,230
Kaju Masala,ProductType,88,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,https://drive.google.com/file/d/1jk05_NhTywUDWFYjKrbLV45fLqWAkGm0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/KajuMasala.jpg,,
Paneer Tikka Masala,ProductType,89,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,https://drive.google.com/file/d/1BmyxNFwPwf7zpalxZOSRuGMcKOWv1EoQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerTikkaMasala.jpg,,
Kaju Malvani,ProductType,90,"Inventory,Food,Restaurant,Main Course,Vegeterian,",250,,https://drive.google.com/file/d/1UhLj7rv87c-VRaaAk7dKcT5TJl7Pu_Rt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-5/KajuMalvani.jpg,250,250
Paneer Bhurji,ProductType,91,"Inventory,Food,Restaurant,Main Course,Vegeterian,",250,,https://drive.google.com/file/d/1LZZA3_svXkXtLnQWAZxfqenp_2-30QI-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerBhurji.jpg,250,250
Paneer Lajawab,ProductType,92,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/176GFBA2-BvlCpI-VJhbhCtJeTpHeucOG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerLajawab.jpg,,
Paneer Lazeez,ProductType,93,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1ZHAs5q4OIzm3rTTd7XGgt7AqJ4eLHYy1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerLazeez.jpg,,
Paneer Kasata,ProductType,94,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,,,,
Paneer Malvani,ProductType,95,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/18uVeXsWEm_ksPbwVGgGsaU17FnMNximy/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerMalvani.jpg.crdownload.jpg,,
Paneer Lahori,ProductType,96,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1cTkxKH69uxNyaMklaqdoVmAISpPC9tzt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/PaneerLahori.jpg,240,240
Paneer Banjara,ProductType,97,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1VYN-JzuOpTpg3X8j4eoN6_FYxSqyFzJI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerBanjara.jpg,,
Paneer Angara,ProductType,98,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1TWKrad110VxkZ1Kp11_hACH784etr3za/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerAngara.jpg,240,240
Paneer Do Pyaza,ProductType,99,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1q8Ht8Ha2vK7hz-zJAtaAwmc2jimstIkw/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerDoPyaza.jpg,,
Paneer Bahari,ProductType,100,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1afNuZ8IZI6QgIhdOXnr7EzsKmhFZUZbT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/PaneerBahari.jpg,240,240
Paneer Mushroom,ProductType,101,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1Le3_LCLZbxvuA1wj7e7W9P_fFHXEdovO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerMushroom.jpg,,
Paneer Patiala Masala,ProductType,102,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/18_rAleW6I5CgM87rW9yaVPN2Jj1_0E3a/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/PaneerPatialaMasala.jpg,240,240
Paneer Pahadi,ProductType,103,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1LyUgPXhToUEpq6WJbocR5Ia4YyS30BLS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerPahadi.jpg,240,240
Paneer Jalfrezi,ProductType,104,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1gf8Vk9HzLRGvOq8AfbzJMAA9M972j-rk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food240522/PaneerJalfrezi.jpg,240,240
Paneer Pasanda,ProductType,105,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/17Yu6KNCHcPsLQufrz0v7tdk_nlJECrZ3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerPasanda.jpg,240,240
Paneer Rajwadi,ProductType,106,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1M90IcPwfgZLt86mLw6PYogY4xI56RRCM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerRajwadi.png,240,240
Paneer Rada Masala,ProductType,107,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,,,240,240
Paneer Amritsari,ProductType,108,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1eo9ihIKJfTLitJi0-C5KOq1amsISV0Hj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/PaneerAmritsari.jpg,240,240
Paneer Lababdar,ProductType,109,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1klQ6gkZcDP9VZtjnp8INcM4dPmLs2AJe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerLababdar.jpg,240,240
Paneer Green Gold,ProductType,110,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,,,240,240
Paneer Makhmali,ProductType,111,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1fAitMrUsglufIupoPSjpELc7qpqzgHXs/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-5/PaneerMakhmali.jpg,,
Paneer Ghungroo,ProductType,112,"Inventory,Food,Restaurant,Main Course,Vegeterian,",250,,https://drive.google.com/file/d/1uuegHbHoVIYXIGC8QcbFn8tbCL0Oke8d/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/PaneerGhungroo.jpg,250,250
Paneer Methi Masala,ProductType,113,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/1-xUe-Lv6NxWV23ttApgvX1wDwZdhoRxy/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerMethiMasala.jpg,220,220
Paneer Kasturi,ProductType,114,"Inventory,Food,Restaurant,Main Course,Vegeterian,",250,,https://drive.google.com/file/d/1KVsK7V_B9IFUzMTFSOz4BKSNJB1B4Jmo/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerKasturi.jpg,250,250
Paneer Tufani,ProductType,115,"Inventory,Food,Restaurant,Main Course,Vegeterian,",250,,https://drive.google.com/file/d/1vJPH6gqLrlDTdjWGfUyMy5-JQCT92NW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerTufani.jpg,250,250
Paneer Silsila,ProductType,116,"Inventory,Food,Restaurant,Main Course,Vegeterian,",250,,https://drive.google.com/file/d/1_WmRlp0jgEAzvmyN-NomNsvuqDvbJiv6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/PaneerSilsila.jpg,,
Paneer Tawa,ProductType,117,"Inventory,Food,Restaurant,Main Course,Vegeterian,",250,,https://drive.google.com/file/d/1LNzpB1mTqasSQtUS9DyyHJnbqKkLlmeD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerTawa.jpg,,
Paneer Roll Masala,ProductType,118,"Inventory,Food,Restaurant,Main Course,Vegeterian,",250,,https://drive.google.com/file/d/1AntZaCKiF-6bZ6jb-BgLNCVXfiAJiNI_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/PaneerRollMasala.jpg,,
Veg Roll Masala,ProductType,119,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1s67IByyAgbwTgshPJfD7URMyHAFmRUDG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/VegRollMasala.jpg,240,240
Veg Shahajani,ProductType,120,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1lVef5vaA2LgUmeCrFe80clC6YSDhNQIL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/VegShahajani.jpg,240,240
Paneer Kali Miri,ProductType,121,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1gc8YkU1meeRAbxeSqQzP2pCC9yyqG_T2/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food04182022/PaneerKaliMiri.jpg,240,240
Veg Bahari,ProductType,122,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/1phHw2isvZ7tbwY_Y5kJiRIBTxnaJPWOj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/VegBahari.jpg,210,210
Paneer Bahari,ProductType,123,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,https://drive.google.com/file/d/1afNuZ8IZI6QgIhdOXnr7EzsKmhFZUZbT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/PaneerBahari.jpg,230,230
Paneer Tadka,ProductType,124,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,https://drive.google.com/file/d/17u8gPMskXMd8Q07usNjkVExYqLRto2Kf/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/foodlinksgapApril25/PaneerTadka.jpg,230,230
Paneer Mirchi Masala,ProductType,125,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,https://drive.google.com/file/d/1TZqV8IGgdZubVhYMPr8nClOqIt5K7NLL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/PaneerMirchiMasala.jpg,,
Dal Fry,ProductType,126,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,https://drive.google.com/file/d/1K8tvnEHHFvnC05dq2Qx-p-dJ1RZDhOaK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/DalFry.jpg,,
Dal Tadka,ProductType,127,"Inventory,Food,Restaurant,Main Course,Vegeterian,",190,,https://drive.google.com/file/d/14RUwq8nVglapT24psGzGu5oLTx-UOZB7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/DalTadka.jpg,,
Paneer Dingri Masala,ProductType,128,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1wLig1VlNLPt8qWh1MjVu3f4qJagxNjfE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/PaneerDingriMasala.jpg,240,240
Mushroom Dingri Masala,ProductType,129,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1eWTEKER79o2Kr7j7lAmR6n-mnNJaCv_u/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/MushroomDingriMasala.jpg,,
Veg Kabab Masala,ProductType,130,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,https://drive.google.com/file/d/1_PMeYOFdSelaplz9jYffiDjKgoz5Uzvj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegKababMasala.jpg,230,230
Paneer Kabab Masala,ProductType,131,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1-0pN3aAA1tpip2BiyA5WTmLSn0jksTVA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/PaneerKababMasala.jpg,240,240
Kaju Dingri Masala,ProductType,132,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1K1APhgcBPvXXs46ncJpIrE1khHPxTdTY/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/KajuDingriMasala.jpg,,
Paneer Hyderabadi,ProductType,133,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1JncF2MHWmhC7EuWmS8Co4PzS3tiZesZe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerHyderabadi.jpg,240,240
Cheese Butter Masala,ProductType,134,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1-pJqufQo5k3SI19rQAL1dqGE3EWZYzaq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerButterMasala.jpg,240,240
Mushroom Lababdar,ProductType,135,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/14s33XFqyfwRo_NzwWIuq1gNsurTgVccp/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/MushroomLababdar.jpg,240,240
Kaju Lababdar,ProductType,136,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1UiH5QlYM3JZFsYdq1ZwTnCUpJMy5frGU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/KajuLababdar.jpg,240,240
Gobi Lababdar,ProductType,137,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/1_qiqMSihY0g4ZSBvhiOdWdz7svlTm4j2/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/GobiLababdar.jpg,,
Mushroom Rada Masala,ProductType,138,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1GmDYF3DShcenDA0OJX-1TSg60mjZvacN/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/MushroomRadaMasala.jpg,,
Veg Garden,ProductType,139,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,,,240,240
Veg Hara Bhara KAbab,ProductType,140,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,https://drive.google.com/file/d/10rC5PaR-8jj3mO2Ds8Ub22GCtoDvhEL6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/HaraBharaKabab.jpg,,
Kaju Kolhapuri,ProductType,141,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1VNx9tCHxg_QNR9o9YW_VoSmfwlPaeWuF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/KajuKolhapuri.jpg,240,240
Mushroom Kolhapuri,ProductType,142,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/19LwYyZmaC0CHrO9pub0IJMA6Kddgy0i9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/MushroomKolhapuri.jpg,240,240
Paneer Kolhapuri,ProductType,143,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1-J-2JnzyS-Oe3Ngjai14xQnDzBM_v3Da/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerKolhapuri.jpg,240,240
Kaju Maratha,ProductType,144,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1BnyYrW3WXMCNuPvPBLNduiPKbIa6v2hb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/KajuMaratha.jpg,240,240
Mushroom Maratha,ProductType,145,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1AqqHvioA8ACjaPdC3nLhyXkoiIkpGKii/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MushroomMaratha.jpg,240,240
Veg Hydrabadi,ProductType,146,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/1BpyahNgAV1FLIwvgAf7ggdp8K4E0Cb1x/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegHydrabadi.jpg,,
Veg Patiala,ProductType,147,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/1VTtrcTnQh7NK71uSZuTooNo3MmmCml9w/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegPatiala.jpg,,
Veg Chilli Milli,ProductType,148,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/13mV7FBQ8kT3WyLHj8yMdt5BFC-1Og245/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/VegChilliMilli.jpg,,
Veg Raja Rani,ProductType,149,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/1R8qZhR2GjyLykd_O-FXgRuV-oB-Cul-h/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/VegRajaRani.jpg,210,210
Dum Aloo Panjabi,ProductType,150,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/1DTiMiHtsm3Re_FqurtTmSqr8b5jTFUfx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DumAlooPanjabi.jpg,210,210
Veg Sagar Special,ProductType,151,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,,,240,240
Navratan Kurma,ProductType,152,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/18Q7T0b7Twnfayve-ZnkVlCo76z3eW1cd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/NavratanKurma.png,,
Veg Jaipuri,ProductType,153,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/1W2iuySP3g-maGyGMgKdcXvF1XT3J1awp/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegJaipuri.jpg,,
Malai Kofta,ProductType,154,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/1VLPs06se6YOpnFqheEoxjS2W43ntezp8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MalaiKofta.jpg,220,220
Kashmiri Kofta,ProductType,155,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/1_wLO4TwW9isSjVF5VQYJJtldnFd9AQlX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-5/KashmiriKofta.jpg,220,220
Dum Aloo Kashmiri,ProductType,156,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/13Lb8mhqamCd0oc8Nuul21GkqceekVjoR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DumAlooKashmiri.jpg,220,220
Paneer Shahi Kurma,ProductType,157,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/17tMUaV9jg3xfE-wESInAeBbHj2dKKUts/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerShahiKurma.jpg,220,220
Roti and Naan,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Roti.jpg,,
