label,nodeType,order,path,price,description,ingredients,link,imageLink
Chicken Manchurian Noodles Full,ProductUnit,20,"Inventory,Food,Restaurant,Noodles,NonVegeterian,Chicken Manchurian Noodles,",220,,,https://drive.google.com/file/d/1NK7sO7KlPo6AG77Qs3--8134saW7m3OU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/ChickenManchurianNoodlesFull2.jpg
Chicken Manchurian Noodles Half,ProductUnit,21,"Inventory,Food,Restaurant,Noodles,NonVegeterian,Chicken Manchurian Noodles,",150,,,https://drive.google.com/file/d/1K4-84WT83hvaLEpgIysAXwdkohPvHiLH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/ChickenManchurianNoodlesHalf.jpg
Chicken Packing Noodles,ProductType,22,"Inventory,Food,Restaurant,Noodles,NonVegeterian,",480,,,,
Chicken Packing Noodles Full,ProductUnit,23,"Inventory,Food,Restaurant,Noodles,NonVegeterian,Chicken Packing Noodles,",480,,,,
Chicken Packing Noodles Half,ProductUnit,24,"Inventory,Food,Restaurant,Noodles,NonVegeterian,Chicken Packing Noodles,",280,,,,
Chicken China Town Noodles,ProductType,25,"Inventory,Food,Restaurant,Noodles,NonVegeterian,",590,,,https://drive.google.com/file/d/1z6F7ZoDF0TyGoNwGjGZZ4Lz18XHe2n4k/view?usp=sharing,
Chicken China Town Noodles Full,ProductUnit,26,"Inventory,Food,Restaurant,Noodles,NonVegeterian,Chicken China Town Noodles,",590,,,https://drive.google.com/file/d/12o4fBTnfEpvS5L2d1z6XaeFiX1CR7FBd/view?usp=sharing,
Chicken China Town Noodles Half,ProductUnit,27,"Inventory,Food,Restaurant,Noodles,NonVegeterian,Chicken China Town Noodles,",480,,,https://drive.google.com/file/d/1ZO9ztl2WzLb8nYJ_STEjaQYHWGWKJE6G/view?usp=sharing,
Chicken Mumbai Special Noodles,ProductType,28,"Inventory,Food,Restaurant,Noodles,NonVegeterian,",600,,,https://drive.google.com/file/d/1o7mVQVQNPk-gDUpNlWWC1B5uvTXbSvpi/view?usp=sharing,
Chicken Mumbai Special Noodles Full,ProductUnit,29,"Inventory,Food,Restaurant,Noodles,NonVegeterian,Chicken Mumbai Special Noodles,",600,,,https://drive.google.com/file/d/1l2QkHcuuXpYbDshplV0fsWiUpB_D224Y/view?usp=sharing,
Chicken Mumbai Special Noodles Half,ProductUnit,30,"Inventory,Food,Restaurant,Noodles,NonVegeterian,Chicken Mumbai Special Noodles,",340,,,https://drive.google.com/file/d/1PVieUb5hBqJSP42d3g-lWD653Q11Do10/view?usp=sharing,
Chicken Garlic Noodles,ProductType,31,"Inventory,Food,Restaurant,Noodles,NonVegeterian,",150,,,https://drive.google.com/file/d/1AzBwkCmaCmNyXpitu1P4s4SCdF5dgpy6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/ChickenGarlicNoodles.jpg
Chicken Garlic Noodles Full,ProductUnit,32,"Inventory,Food,Restaurant,Noodles,NonVegeterian,Chicken Garlic Noodles,",150,,,https://drive.google.com/file/d/16nzGjDyf68SP3w3nxUAtQiBBJFaotan3/view?usp=sharing,
Chicken Garlic Noodles Half,ProductUnit,33,"Inventory,Food,Restaurant,Noodles,NonVegeterian,Chicken Garlic Noodles,",100,,,https://drive.google.com/file/d/1t5BK6U2PFi-_GB6bNLr1LSGrU83xnUir/view?usp=sharing,
Chicken Combination Noodles,ProductType,34,"Inventory,Food,Restaurant,Noodles,NonVegeterian,",150,,,https://drive.google.com/file/d/1_Vn6qqRkWBheFnjLNJ07zfAxm7rGg1aG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food161719062022/ChickenCombinationNoodles.jpg
Chicken Combination Noodles Full,ProductUnit,35,"Inventory,Food,Restaurant,Noodles,NonVegeterian,Chicken Combination Noodles,",150,,,https://drive.google.com/file/d/1g9OM-ZPx3TGCXh-UX0TPmWYZ3AQUT-go/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food22240622/ChickenCombinationNoodlesFull.jpg
Chicken Combination Noodles Half,ProductUnit,36,"Inventory,Food,Restaurant,Noodles,NonVegeterian,Chicken Combination Noodles,",100,,,https://drive.google.com/file/d/1RlklzWA3tTlJvDwzxaPNMBA8FWXwmi2H/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food22240622/ChickenCombinationNoodlesHalf.jpg
Chicken Cocktail Noodles,ProductType,37,"Inventory,Food,Restaurant,Noodles,NonVegeterian,",220,,,https://drive.google.com/file/d/1GDd33ghv1MiGv8bQZZN3YzVV6gswmv3T/view?usp=sharing,
Chinese Bhel,ProductType,38,"Inventory,Food,Restaurant,Noodles,NonVegeterian,",160,,,https://drive.google.com/file/d/1GPi9hn0ZkUeegyxQKlKo7r_UcsvbSsw4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/ChineseBhel.jpg
American Chopsy,ProductType,39,"Inventory,Food,Restaurant,Noodles,NonVegeterian,",210,,,https://drive.google.com/file/d/1XuKEeCeA28jnmV6QPEOS794al17liLgE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AmericanChopsy.jpg
Chinese,ProductClass,1,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Chinese.jpg
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Chinese,",,,,,
Vegeterian,ProductLine,3,"Inventory,Food,Restaurant,Chinese,",,,,,
Chicken Chilli,ProductType,4,"Inventory,Food,Restaurant,Chinese,NonVegeterian,",220,," chicken breasts, teaspoon salt,½ teaspoon pepper, egg, beaten,¾ cup flour( g), green pepper, sliced, red pepper, sliced,",https://drive.google.com/file/d/1zccr03DUmOBDqoID5-I1IkcG9nR33fue/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenChilli.jpg
Chicken Chilli Full,ProductUnit,5,"Inventory,Food,Restaurant,Chinese,NonVegeterian,Chicken Chilli,",220,," chicken breasts, teaspoon salt,½ teaspoon pepper, egg, beaten,¾ cup flour( g), green pepper, sliced, red pepper, sliced,",https://drive.google.com/file/d/1256S3NPD7TuJoAVNTyKmD7W1hXeIp29K/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/imgs-2/ChickenChilliFull.jpg
Chicken Chilli Half,ProductUnit,6,"Inventory,Food,Restaurant,Chinese,NonVegeterian,Chicken Chilli,",150,," chicken breasts, teaspoon salt,½ teaspoon pepper, egg, beaten,¾ cup flour( g), green pepper, sliced, red pepper, sliced,",https://drive.google.com/file/d/18f1DBgi305R9Uvp972q4kQhwyUJRUXeC/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/imgs-2/ChickenChilliHalf.jpg
Chicken Manchurian,ProductType,7,"Inventory,Food,Restaurant,Chinese,NonVegeterian,",220,,"gravy :garlic cloves - nos,onion roughly chopped  nos,
capsicum diced  nos,soya sauce  ,green chilli sauce  ,
spring onions chopped  cups,cornflour mixed in   water  ,chicken cubes  s,maida - ",https://drive.google.com/file/d/1bda5swwEFGvjQlk_NAqTfTgkbaWFSX_V/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenManchurian.jpg
Chicken Manchurian Full,ProductUnit,8,"Inventory,Food,Restaurant,Chinese,NonVegeterian,Chicken Manchurian,",220,,"gravy :garlic cloves - nos,onion roughly chopped  nos,
capsicum diced  nos,soya sauce  ,green chilli sauce  ,
spring onions chopped  cups,cornflour mixed in   water  ,chicken cubes  s,maida - ",https://drive.google.com/file/d/1c43X8YDgvi-QTvwipTyUBd9VTmu5UsBt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/NonVegeterian/ChickenManchurianFull.jpg
Chicken Manchurian Half,ProductUnit,9,"Inventory,Food,Restaurant,Chinese,NonVegeterian,Chicken Manchurian,",150,,"gravy :garlic cloves - nos,onion roughly chopped  nos,
capsicum diced  nos,soya sauce  ,green chilli sauce  ,
spring onions chopped  cups,cornflour mixed in   water  ,chicken cubes  s,maida - ",https://drive.google.com/file/d/1w7Gi7vKe_wRsVTatAShQpVXKSf2Vu201/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenManchurianHalf.jpg
Chicken Schezwan,ProductType,10,"Inventory,Food,Restaurant,Chinese,NonVegeterian,",220,,,https://drive.google.com/file/d/1AquNWlxD-pN7Ahkn7qekj75GaMhlxec1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenSchezwan.jpg
Chicken Schezwan Full,ProductUnit,11,"Inventory,Food,Restaurant,Chinese,NonVegeterian,Chicken Schezwan,",220,,,https://drive.google.com/file/d/1VauU3ZYN9tv4bu2zuPDxTwF8ffnnKxdg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food240522/ChickenSchezwanFull.jpg
Chicken Schezwan Half,ProductUnit,12,"Inventory,Food,Restaurant,Chinese,NonVegeterian,Chicken Schezwan,",150,,,https://drive.google.com/file/d/1fF57ANkGMtDxVs1oqq5-Fc5YJ-M1jK3T/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food240522/ChickenSchezwanHalf.jpg
Chicken Garlic,ProductType,13,"Inventory,Food,Restaurant,Chinese,NonVegeterian,",220,,,https://drive.google.com/file/d/1DA1aGftxttdGBEkGsCZu8TWnLqvA_PnM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenGarlic.jpg
Chicken Garlic Full,ProductUnit,14,"Inventory,Food,Restaurant,Chinese,NonVegeterian,Chicken Garlic,",220,,,https://drive.google.com/file/d/1ikxMkhWw2G-8WrpoHQLvXntuemxmK7TA/view?usp=sharing,
Chicken Garlic Half,ProductUnit,15,"Inventory,Food,Restaurant,Chinese,NonVegeterian,Chicken Garlic,",140,,,https://drive.google.com/file/d/1eyPJeloFglAhM4owHaWi7uvRduuv_S-t/view?usp=sharing,
Chicken Lollipop Gravy & Dry,ProductType,16,"Inventory,Food,Restaurant,Chinese,NonVegeterian,",260,," chicken  , teaspoon salt,½ teaspoon chili powder, teaspoon chopped garli, teaspoon finely chopped green chile peppers, tablespoons cornstarch,etc",https://drive.google.com/file/d/1Z8ZJSI9cgpYWPwiI7FII-yLWtIP-A1d1/view?usp=sharing,
Chicken Lollipop Gravy & Dry Full,ProductUnit,17,"Inventory,Food,Restaurant,Chinese,NonVegeterian,Chicken Lollipop Gravy & Dry,",260,," chicken  , teaspoon salt,½ teaspoon chili powder, teaspoon chopped garli, teaspoon finely chopped green chile peppers, tablespoons cornstarch,etc",https://drive.google.com/file/d/1pcNRt328rnI_uWnp-QDU9zqdodOfv3EP/view?usp=sharing,
Chicken Lollipop Gravy & Dry Half,ProductUnit,18,"Inventory,Food,Restaurant,Chinese,NonVegeterian,Chicken Lollipop Gravy & Dry,",150,," chicken  , teaspoon salt,½ teaspoon chili powder, teaspoon chopped garli, teaspoon finely chopped green chile peppers, tablespoons cornstarch,etc",https://drive.google.com/file/d/1l9bi9ZFPDZ07DsBmxPq0UnLiNeqSSE42/view?usp=sharing,
Drum Stick Dry & Gravy,ProductType,19,"Inventory,Food,Restaurant,Chinese,NonVegeterian,",160,,,https://drive.google.com/file/d/1hJpZdLUdZSvu5wIyArVgWDhPHtHoPpcO/view?usp=sharing,
Chicken Kantaki Gravy,ProductType,20,"Inventory,Food,Restaurant,Chinese,NonVegeterian,",240,,,https://drive.google.com/file/d/1TlnqrtqKmMHAxqdjCFMlmqe_FGtphX2Y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenKantakiGravy.jpg
Fish,ProductClass,1,"Inventory,Food,Restaurant,",,,,,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Fish,",,,,,
Vegeterian,ProductLine,3,"Inventory,Food,Restaurant,Fish,",,,,,
Fish Fry,ProductType,4,"Inventory,Food,Restaurant,Fish,NonVegeterian,",170,,"oil  ,onion  nos,chilly powder  ,Water  ,lemon / no,Fish  nos

",https://drive.google.com/file/d/1PpL_a6K_-PvE4WO7M0QLOPLORYanqmK0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/NonVegeterian/FishFry.jpg
Fish Fry Full,ProductUnit,5,"Inventory,Food,Restaurant,Fish,NonVegeterian,Fish Fry,",170,,"oil  ,onion  nos,chilly powder  ,Water  ,lemon / no,Fish  nos

",https://drive.google.com/file/d/1O5pklFNwQzmFD-yQUvjxl1Cv0mUKC7vf/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/FishFryFull.jpg
Fish Fry Half,ProductUnit,6,"Inventory,Food,Restaurant,Fish,NonVegeterian,Fish Fry,",100,,"oil  ,onion  nos,chilly powder  ,Water  ,lemon / no,Fish  nos

",https://drive.google.com/file/d/1BOAT1nD4nmim0tyNhvwuE2QOa7w7zbuD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/FishFryHalf.jpg
Fish Tandoori,ProductType,7,"Inventory,Food,Restaurant,Fish,NonVegeterian,",180,,,https://drive.google.com/file/d/1Xh7am7ZcyVnUH6eRlNmUAhdsVZ0cjpL7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/FishTandoori.jpg
Fish Tandoori Full,ProductUnit,8,"Inventory,Food,Restaurant,Fish,NonVegeterian,Fish Tandoori,",180,,,https://drive.google.com/file/d/12nsav7xfuEGXpcuQgAuwBFgO-gfbNr2z/view?usp=sharing,
Fish Tandoori Half,ProductUnit,9,"Inventory,Food,Restaurant,Fish,NonVegeterian,Fish Tandoori,",110,,,https://drive.google.com/file/d/11wEWaL-Oo1FHO91OSnwCh8KPszaPh1nr/view?usp=sharing,
Chicken Special,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://drive.google.com/file/d/1Q2jEdWRzxeMZAjnZ8HdSTVVYsGnLSsh0/view?usp=sharing,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Chicken Special,",,,,,
Vegeterian,ProductLine,3,"Inventory,Food,Restaurant,Chicken Special,",,,,,
Chicken Dum Biryani,ProductType,4,"Inventory,Food,Restaurant,Chicken Special,NonVegeterian,",170,,"  chopped chicken,  boiled basmati rice,  garam masala powder, ml ghee, ml water,  beaten yoghurt ,  ginger paste,  garlic paste,salt as required, tablespoon coriander leaves,  red chilli powder,Etc",https://drive.google.com/file/d/1aMXAW3JKiYXAIaH-Te1Bo7fCng7mvWR4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenDumBiryani.jpg
Chicken Dum Biryani Full,ProductUnit,5,"Inventory,Food,Restaurant,Chicken Special,NonVegeterian,Chicken Dum Biryani,",170,,"  chopped chicken,  boiled basmati rice,  garam masala powder, ml ghee, ml water,  beaten yoghurt ,  ginger paste,  garlic paste,salt as required, tablespoon coriander leaves,  red chilli powder,Etc",https://drive.google.com/file/d/1VwvQbpzaGuoiVQT42mAEBmQjsu6xqtaN/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenDumBiryaniFull.jpg
Chicken Dum Biryani Half,ProductUnit,6,"Inventory,Food,Restaurant,Chicken Special,NonVegeterian,Chicken Dum Biryani,",100,,"  chopped chicken,  boiled basmati rice,  garam masala powder, ml ghee, ml water,  beaten yoghurt ,  ginger paste,  garlic paste,salt as required, tablespoon coriander leaves,  red chilli powder,Etc",https://drive.google.com/file/d/1hnNHOC1k5WqbtsS5Uqk9eR6GkhCQQUCD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenFriedRiceFull.jpg
Tandoori,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://drive.google.com/file/d/17nhbGr829Y_l_Z-p03j8UFugOOXcCVD7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/Tandoori.jpg
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Tandoori,",,,,,
Vegeterian,ProductLine,3,"Inventory,Food,Restaurant,Tandoori,",,,,,
Red CTR,ProductType,4,"Inventory,Food,Restaurant,Tandoori,NonVegeterian,",420,,,,
Red CTR Full,ProductUnit,5,"Inventory,Food,Restaurant,Tandoori,NonVegeterian,Red CTR,",420,,,,
Red CTR Half,ProductUnit,6,"Inventory,Food,Restaurant,Tandoori,NonVegeterian,Red CTR,",220,,,,
White CTR,ProductType,7,"Inventory,Food,Restaurant,Tandoori,NonVegeterian,",420,,,,
White CTR Full,ProductUnit,8,"Inventory,Food,Restaurant,Tandoori,NonVegeterian,White CTR,",420,,,,
White CTR Half,ProductUnit,9,"Inventory,Food,Restaurant,Tandoori,NonVegeterian,White CTR,",220,,,,
Banjara Kabab,ProductType,10,"Inventory,Food,Restaurant,Tandoori,NonVegeterian,",190,,,https://drive.google.com/file/d/1ofKzGdcMzi2VhjLSFx-RWSnv6hLkagAG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/BanjaraKabab.jpg
Tangadi Kabab,ProductType,11,"Inventory,Food,Restaurant,Tandoori,NonVegeterian,",190,,,https://drive.google.com/file/d/1VSx_7mgI0e_eSW8oqG0gYl22-1GEVYLV/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/TangadiKabab.jpg
Red Tikka,ProductType,12,"Inventory,Food,Restaurant,Tandoori,NonVegeterian,",180,,,https://drive.google.com/file/d/1PzWBDjR0o8zUe3OqXbLem4NVhQ-xszfs/view?usp=sharing,
White Tikka,ProductType,13,"Inventory,Food,Restaurant,Tandoori,NonVegeterian,",200,,,https://drive.google.com/file/d/1e6A6Zo0qkNptRZZVvB6DknKdReHHnG36/view?usp=sharing,
Shawarma,ProductClass,1,"Inventory,Food,Restaurant,",,,"/ c. extra-virgin olive oil
Juice of  lemon, cloves garlic, minced, . kosher salt, . ground cumin, . ground coriander,/ . freshly ground black pepper,/ . ground turmeric,/ . ground cinnamon,/ . cayenne pepper, lb. boneless skinless chicken, large onion, thinly sliced,Roti.",https://drive.google.com/file/d/1Y54uPsTWjJovVUmdEGjBCx5cggJtSNE8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food03022022/Shawarma.jpg
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Shawarma,",,,,,
Vegeterian,ProductLine,3,"Inventory,Food,Restaurant,Shawarma,",,,,,
Chicken Cheese Shawarma,ProductType,4,"Inventory,Food,Restaurant,Shawarma,NonVegeterian,",100,,,https://drive.google.com/file/d/1qPob409ruRVBcIVB37TRXQUWETi3XqmY/view?usp=sharing,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
.,,,,,,,,
