label,nodeType,order,path,price,description,link,imageLink,Swiggy
Kaeng Phet (Red Curry),ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1nJCfGP9PZ89B3WmHIwlQVo__BQJKC7KF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/KaengPhetRedCurry.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Kaeng Phet (Red Curry),",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Kaeng Phet (Red Curry),",,,,,
Mix Vegetables,ProductType,4,"Inventory,Food,Restaurant,Kaeng Phet (Red Curry),Vegeterian,",400,,https://drive.google.com/file/d/1g2Vu6CmKby4VHMUiU6gF2pLXOepdJwhK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220216/MixVegetables.jpg,
Mix Vegetables Full,ProductUnit,5,"Inventory,Food,Restaurant,Kaeng Phet (Red Curry),Vegeterian,Mix Vegetables,",400,,https://drive.google.com/file/d/1n0F-7O_5QfEF5Wdtd0583Bt5XKifV5to/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/MixVegetablesFull.jpg,
Mix Vegetables Half,ProductUnit,6,"Inventory,Food,Restaurant,Kaeng Phet (Red Curry),Vegeterian,Mix Vegetables,",300,,https://drive.google.com/file/d/133o32wUYWOfz8_iRsB3snjuWSJfhPpJ7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/MixVegetablesHalf.jpg,
Potato With Vegetables,ProductType,7,"Inventory,Food,Restaurant,Kaeng Phet (Red Curry),Vegeterian,",400,,https://drive.google.com/file/d/1mi-bew-vefgB7EJMYqzbRKjEXP_tl1pb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/PotatoWithVegetables.jpg,
Potato With Vegetables Full,ProductUnit,8,"Inventory,Food,Restaurant,Kaeng Phet (Red Curry),Vegeterian,Potato With Vegetables,",400,,https://drive.google.com/file/d/1hnHGIQz0obZiI-blMAMGubkzWV3SNIGM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/PotatoWithVegetablesFull.png,
Potato With Vegetables Half,ProductUnit,9,"Inventory,Food,Restaurant,Kaeng Phet (Red Curry),Vegeterian,Potato With Vegetables,",300,,https://drive.google.com/file/d/15Nxh9j2yEW0afFN56pBVHVdj0W85YO7Z/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/PotatoWithVegetablesHalf.jpg,
Bean Curd With Vegetables,ProductType,10,"Inventory,Food,Restaurant,Kaeng Phet (Red Curry),Vegeterian,",400,,,,
Bean Curd With Vegetables Full,ProductUnit,11,"Inventory,Food,Restaurant,Kaeng Phet (Red Curry),Vegeterian,Bean Curd With Vegetables,",400,,,,
Bean Curd With Vegetables Half,ProductUnit,12,"Inventory,Food,Restaurant,Kaeng Phet (Red Curry),Vegeterian,Bean Curd With Vegetables,",300,,,,
Cottage Cheese,ProductType,13,"Inventory,Food,Restaurant,Kaeng Phet (Red Curry),Vegeterian,",400,,https://drive.google.com/file/d/17icqGp9btB8-I1fvi9lCxWS7zUOyKZwD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CottageCheese.jpg,
Cottage Cheese Full,ProductUnit,14,"Inventory,Food,Restaurant,Kaeng Phet (Red Curry),Vegeterian,Cottage Cheese,",400,,https://drive.google.com/file/d/1Lg9kmwV6haSpEhaBGRUQddo73wC0KjW9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CottageCheeseFull.jpg,
Cottage Cheese Half,ProductUnit,15,"Inventory,Food,Restaurant,Kaeng Phet (Red Curry),Vegeterian,Cottage Cheese,",300,,https://drive.google.com/file/d/1Lg9kmwV6haSpEhaBGRUQddo73wC0KjW9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CottageCheeseFull.jpg,
Kaeng Khiao Wan (Green Curry),ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1EAPpombaAXdnHeR6gHQ2WT4C70YYqbj5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/KaengKhiaoWanGreenCurry.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Kaeng Khiao Wan (Green Curry),",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Kaeng Khiao Wan (Green Curry),",,,,,
Mix Vegetables,ProductType,4,"Inventory,Food,Restaurant,Kaeng Khiao Wan (Green Curry),Vegeterian,",400,,https://drive.google.com/file/d/1g2Vu6CmKby4VHMUiU6gF2pLXOepdJwhK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220216/MixVegetables.jpg,
Mix Vegetables Full,ProductUnit,5,"Inventory,Food,Restaurant,Kaeng Khiao Wan (Green Curry),Vegeterian,Mix Vegetables,",400,,https://drive.google.com/file/d/1n0F-7O_5QfEF5Wdtd0583Bt5XKifV5to/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/MixVegetablesFull.jpg,
Mix Vegetables Half,ProductUnit,6,"Inventory,Food,Restaurant,Kaeng Khiao Wan (Green Curry),Vegeterian,Mix Vegetables,",300,,https://drive.google.com/file/d/133o32wUYWOfz8_iRsB3snjuWSJfhPpJ7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/MixVegetablesHalf.jpg,
Potato With Vegetables,ProductType,7,"Inventory,Food,Restaurant,Kaeng Khiao Wan (Green Curry),Vegeterian,",400,,https://drive.google.com/file/d/1mi-bew-vefgB7EJMYqzbRKjEXP_tl1pb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/PotatoWithVegetables.jpg,
Potato With Vegetables Full,ProductUnit,8,"Inventory,Food,Restaurant,Kaeng Khiao Wan (Green Curry),Vegeterian,Potato With Vegetables,",400,,https://drive.google.com/file/d/1hnHGIQz0obZiI-blMAMGubkzWV3SNIGM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/PotatoWithVegetablesFull.png,
Potato With Vegetables Half,ProductUnit,9,"Inventory,Food,Restaurant,Kaeng Khiao Wan (Green Curry),Vegeterian,Potato With Vegetables,",300,,https://drive.google.com/file/d/15Nxh9j2yEW0afFN56pBVHVdj0W85YO7Z/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/PotatoWithVegetablesHalf.jpg,
Bean Curd With Vegetables,ProductType,10,"Inventory,Food,Restaurant,Kaeng Khiao Wan (Green Curry),Vegeterian,",400,,,,
Bean Curd With Vegetables Full,ProductUnit,11,"Inventory,Food,Restaurant,Kaeng Khiao Wan (Green Curry),Vegeterian,Bean Curd With Vegetables,",400,,,,
Bean Curd With Vegetables Half,ProductUnit,12,"Inventory,Food,Restaurant,Kaeng Khiao Wan (Green Curry),Vegeterian,Bean Curd With Vegetables,",300,,,,
Cottage Cheese,ProductType,13,"Inventory,Food,Restaurant,Kaeng Khiao Wan (Green Curry),Vegeterian,",400,,https://drive.google.com/file/d/17icqGp9btB8-I1fvi9lCxWS7zUOyKZwD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CottageCheese.jpg,
Cottage Cheese Full,ProductUnit,14,"Inventory,Food,Restaurant,Kaeng Khiao Wan (Green Curry),Vegeterian,Cottage Cheese,",400,,https://drive.google.com/file/d/1Lg9kmwV6haSpEhaBGRUQddo73wC0KjW9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CottageCheeseFull.jpg,
Cottage Cheese Half,ProductUnit,15,"Inventory,Food,Restaurant,Kaeng Khiao Wan (Green Curry),Vegeterian,Cottage Cheese,",300,,https://drive.google.com/file/d/1Lg9kmwV6haSpEhaBGRUQddo73wC0KjW9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CottageCheeseFull.jpg,
Rice,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Rice.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Rice,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Rice,",,,,,
Vegetables Fried Rice,ProductType,4,"Inventory,Food,Restaurant,Rice,Vegeterian,",305,,https://drive.google.com/file/d/1Gu6gCwM8oyiDR6crcHbsT5HB0LOFmiOv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegetablesFriedRice.jpg,
Vegetables Fried Rice Full,ProductUnit,5,"Inventory,Food,Restaurant,Rice,Vegeterian,Vegetables Fried Rice,",305,,https://drive.google.com/file/d/1v-RCkdseXhSt4mMlWQdhbwvQqJexMhpC/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegetablesFriedRiceFull.jpg,
Vegetables Fried Rice Half,ProductUnit,6,"Inventory,Food,Restaurant,Rice,Vegeterian,Vegetables Fried Rice,",200,,https://drive.google.com/file/d/1wYgtSSDzHLa3m1YPNdULH2-wE-BFcvMW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegetablesFriedRiceHalf.jpg,
Vegetables Schezwan Fried Rice,ProductType,7,"Inventory,Food,Restaurant,Rice,Vegeterian,",305,,https://drive.google.com/file/d/1joy-y7eeUpqb1jIn7uAuVsSU038c0Bzz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegetablesSchezwanFriedRice.jpg,
Vegetables Schezwan Fried Rice Full,ProductUnit,8,"Inventory,Food,Restaurant,Rice,Vegeterian,Vegetables Schezwan Fried Rice,",305,,https://drive.google.com/file/d/1lZircT5YITpZaNFOBbPlTA8YrplCsnQB/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegetablesSchezwanFriedRiceFull.jpg,
Vegetables Schezwan Fried Rice Half,ProductUnit,9,"Inventory,Food,Restaurant,Rice,Vegeterian,Vegetables Schezwan Fried Rice,",200,,https://drive.google.com/file/d/1qWS4Cp2Zhhcw2l-_8PIpLUQ1bXHAfske/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegetablesSchezwanFriedRiceHalf.jpg,
Singapore Fried Rice,ProductType,10,"Inventory,Food,Restaurant,Rice,Vegeterian,",345,,https://drive.google.com/file/d/1O9yYVupASm7esfCEV_2WYgYLmOmmcJTy/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/SingaporeFriedRice.jpg,
Singapore Fried Rice Full,ProductUnit,11,"Inventory,Food,Restaurant,Rice,Vegeterian,Singapore Fried Rice,",345,,https://drive.google.com/file/d/1KWETAAS9rLeGZ3e2MJnL7o-Fv9hD0Not/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/SingaporeFriedRiceFull.jpg,
Singapore Fried Rice Half,ProductUnit,12,"Inventory,Food,Restaurant,Rice,Vegeterian,Singapore Fried Rice,",225,,https://drive.google.com/file/d/1qrxv6aXeyvkd8Ab4jIA6BlT4P0KRr4GO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/SingaporeFriedRiceHalf.jpg,280
Burant Garlic Fried Rice,ProductType,13,"Inventory,Food,Restaurant,Rice,Vegeterian,",305,,https://drive.google.com/file/d/1MpYksgqmMrzrgSiGdDn_yqmRnlj0HoaQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BurantGarlicFriedRice.jpg,
Burant Garlic Fried Rice Full,ProductUnit,14,"Inventory,Food,Restaurant,Rice,Vegeterian,Burant Garlic Fried Rice,",305,,https://drive.google.com/file/d/1FpeeAl0Zo7IynERdC4C7P6a9lKEzsgVY/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BurantGarlicFriedRiceFull.jpg,
Burant Garlic Fried Rice Half,ProductUnit,15,"Inventory,Food,Restaurant,Rice,Vegeterian,Burant Garlic Fried Rice,",200,,https://drive.google.com/file/d/1cdiIooKi0fCYBhyPmiKCZwpaCRAvgsc9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BurantGarlicFriedRiceHalf.jpg,
Stewed Rice,ProductType,16,"Inventory,Food,Restaurant,Rice,Vegeterian,",405,,,,
Stewed Rice Full,ProductUnit,17,"Inventory,Food,Restaurant,Rice,Vegeterian,Stewed Rice,",405,,https://drive.google.com/file/d/1vIhuVvaX6qh8ZqcUTO4VJS68Ggt1lYcM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/StewedRiceFull.jpg,
Stewed Rice Half,ProductUnit,18,"Inventory,Food,Restaurant,Rice,Vegeterian,Stewed Rice,",220,,https://drive.google.com/file/d/1lyeZvojbpd3702uHyVw2XCFAQQ-iK3TB/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/StewedRiceHalf.jpg,270
Mongolian Pot Rice,ProductType,19,"Inventory,Food,Restaurant,Rice,Vegeterian,",405,,https://drive.google.com/file/d/1Yr2gilW4PJAZrmgzBEuju9C1pau0TBw0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/MongolianPotRice.jpg,
Mongolian Pot Rice Full,ProductUnit,20,"Inventory,Food,Restaurant,Rice,Vegeterian,Mongolian Pot Rice,",405,,https://drive.google.com/file/d/14goLx8qNQiQ6xQW7vPOVCEPSz3juez9U/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/MongolianPotRiceFull.jpg,
Mongolian Pot Rice Half,ProductUnit,21,"Inventory,Food,Restaurant,Rice,Vegeterian,Mongolian Pot Rice,",240,,https://drive.google.com/file/d/1csqtdH_anAzii31DyZZzBGvqKksJ7Gx7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/MongolianPotRiceHalf.jpg,290
Coriander Pot Rice,ProductType,22,"Inventory,Food,Restaurant,Rice,Vegeterian,",405,,https://drive.google.com/file/d/1dScjxXkPf64Zba427Hx0KFZ_Rwarfr8e/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CorianderPotRice.jpg,
Coriander Pot Rice Full,ProductUnit,23,"Inventory,Food,Restaurant,Rice,Vegeterian,Coriander Pot Rice,",405,,https://drive.google.com/file/d/1sXOos5pWgVmv3L6YOClKWseAgUXn_lZD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CorianderPotRiceFull.jpg,
Coriander Pot Rice Half,ProductUnit,24,"Inventory,Food,Restaurant,Rice,Vegeterian,Coriander Pot Rice,",240,,https://drive.google.com/file/d/1jseo_1zVQoAKKLe7Ko9vn0Hc1FNCIAaR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CorianderPotRiceHalf.jpg,290
Korean Fried Rice,ProductType,25,"Inventory,Food,Restaurant,Rice,Vegeterian,",305,,https://drive.google.com/file/d/1JVUYlyhdwLg69RfcEWNtHbDzYYtOnTQj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/KoreanFriedRice.jpg,
Korean Fried Rice Full,ProductUnit,26,"Inventory,Food,Restaurant,Rice,Vegeterian,Korean Fried Rice,",305,,https://drive.google.com/file/d/1O_RC0Xc2URqT-INksgygukRVlwFkIeMQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/KoreanFriedRiceFull.png,
Korean Fried Rice Half,ProductUnit,27,"Inventory,Food,Restaurant,Rice,Vegeterian,Korean Fried Rice,",200,,https://drive.google.com/file/d/1V8v5kDdikzBPHnrzj_gxjZpu9v4E-7m7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/KoreanFriedRiceHalf.png,260
Yang Chow Fried Rice,ProductType,28,"Inventory,Food,Restaurant,Rice,Vegeterian,",305,,https://drive.google.com/file/d/1FujTwNXVzjAbhAmkb1SpGDlJmV3pP7OD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/YangChowFriedRice.jpg,
Yang Chow Fried Rice Full,ProductUnit,29,"Inventory,Food,Restaurant,Rice,Vegeterian,Yang Chow Fried Rice,",305,,https://drive.google.com/file/d/1OxlPyRzDjxVOIpHFpaFcnF8Rjxv9zAUq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/YangChowFriedRiceFull.jpg,
Yang Chow Fried Rice Half,ProductUnit,30,"Inventory,Food,Restaurant,Rice,Vegeterian,Yang Chow Fried Rice,",200,,https://drive.google.com/file/d/1OxlPyRzDjxVOIpHFpaFcnF8Rjxv9zAUq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/YangChowFriedRiceFull.jpg,260
Bamboo Rice,ProductType,31,"Inventory,Food,Restaurant,Rice,Vegeterian,",335,,,,
Bamboo Rice Full,ProductUnit,32,"Inventory,Food,Restaurant,Rice,Vegeterian,Bamboo Rice,",335,,,,
Bamboo Rice Half,ProductUnit,33,"Inventory,Food,Restaurant,Rice,Vegeterian,Bamboo Rice,",230,,,,285
Thai Bamboo Rice,ProductType,34,"Inventory,Food,Restaurant,Rice,Vegeterian,",365,,,,
Thai Bamboo Rice Full,ProductUnit,35,"Inventory,Food,Restaurant,Rice,Vegeterian,Thai Bamboo Rice,",365,,,,
Thai Bamboo Rice Half,ProductUnit,36,"Inventory,Food,Restaurant,Rice,Vegeterian,Thai Bamboo Rice,",240,,,,290
Pot Rice,ProductType,37,"Inventory,Food,Restaurant,Rice,Vegeterian,",405,,https://drive.google.com/file/d/1ZidOSiebpm33090gBVHhTDcp6-Pe879I/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220216/PotRice.jpg,
Pot Rice Full,ProductUnit,38,"Inventory,Food,Restaurant,Rice,Vegeterian,Pot Rice,",405,,https://drive.google.com/file/d/11qNM9_dnnIg-pzKYqivbg7bpuUm_4EZT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/PotRiceFull.jpg,
Pot Rice Half,ProductUnit,39,"Inventory,Food,Restaurant,Rice,Vegeterian,Pot Rice,",230,,https://drive.google.com/file/d/1FRlVauQa19Jn431XeeRl-RYaRqXBd-J3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/PotRiceHalf.jpg,290
Thai Pot Rice,ProductType,40,"Inventory,Food,Restaurant,Rice,Vegeterian,",425,,,,
Thai Pot Rice Full,ProductUnit,41,"Inventory,Food,Restaurant,Rice,Vegeterian,Thai Pot Rice,",425,,,,
Thai Pot Rice Half,ProductUnit,42,"Inventory,Food,Restaurant,Rice,Vegeterian,Thai Pot Rice,",270,,,,300
Steamed Rice,ProductType,43,"Inventory,Food,Restaurant,Rice,Vegeterian,",260,,https://drive.google.com/file/d/1b1DZ5fWsFeNWCYp4VRmHwh-KSaa4ZSW4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Steamed-Rice.jpg,
Steamed Rice Full,ProductUnit,44,"Inventory,Food,Restaurant,Rice,Vegeterian,Steamed Rice,",260,,https://drive.google.com/file/d/1MpBd-E8GqKw5pZVuK635HYbB0KR5s7d5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/SteamedRiceFull.jpg,
Steamed Rice Half,ProductUnit,45,"Inventory,Food,Restaurant,Rice,Vegeterian,Steamed Rice,",160,,https://drive.google.com/file/d/1MpBd-E8GqKw5pZVuK635HYbB0KR5s7d5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/SteamedRiceFull.jpg,180
Burnt Chilli Fried Rice,ProductType,46,"Inventory,Food,Restaurant,Rice,Vegeterian,",305,,https://drive.google.com/file/d/1bDS2I83IeCyMHmi8pZ-1EtlnBa4LCCT5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BurntChilliFriedRice.jpg,
Burnt Chilli Fried Rice Full,ProductUnit,47,"Inventory,Food,Restaurant,Rice,Vegeterian,Burnt Chilli Fried Rice,",305,,https://drive.google.com/file/d/163g-J-8-U8xE6ouSdNupbyhqnBQ7K_K1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BurntChilliFriedRiceFull.jpg,
Burnt Chilli Fried Rice Half,ProductUnit,48,"Inventory,Food,Restaurant,Rice,Vegeterian,Burnt Chilli Fried Rice,",200,,https://drive.google.com/file/d/1_7Vgj5wco3N4imBJXuJpj45pteFdSi-f/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BurntChilliFriedRiceHalf.jpg,260
Burnt Chilli Garlic Fried Rice,ProductType,49,"Inventory,Food,Restaurant,Rice,Vegeterian,",305,,https://drive.google.com/file/d/1GPE656z8LR9j4Ta2XRt43nUak5-6wIvs/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BurntChilliGarlicFriedRice.jpg,
Burnt Chilli Garlic Fried Rice Full,ProductUnit,50,"Inventory,Food,Restaurant,Rice,Vegeterian,Burnt Chilli Garlic Fried Rice,",305,,https://drive.google.com/file/d/12u4MytFx4iLtOuSqM0EaFO_n4Wc8vGut/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BurntChilliGarlicFriedRiceFull.jpg,
Burnt Chilli Garlic Fried Rice Half,ProductUnit,51,"Inventory,Food,Restaurant,Rice,Vegeterian,Burnt Chilli Garlic Fried Rice,",200,,https://drive.google.com/file/d/10iHU1Zcr9UBnGe8L8woj8QWnx2Vh9j_9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BurntChilliGarlicFriedRiceHalf.jpg,260
Spinach Burnt Garlic Rice,ProductType,52,"Inventory,Food,Restaurant,Rice,Vegeterian,",305,,https://drive.google.com/file/d/1_yzgfCzNGKebKxB8Plv3u8Zl4JIdWl7b/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/SpinachBurntGarlicRice.jpg,
Spinach Burnt Garlic Rice Full,ProductUnit,53,"Inventory,Food,Restaurant,Rice,Vegeterian,Spinach Burnt Garlic Rice,",305,,https://drive.google.com/file/d/1Q3VWV26fZQXOg7jg-3QnYVJxwwp1T38t/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/SpinachBurntGarlicRiceFull.jpg,
Spinach Burnt Garlic Rice Half,ProductUnit,54,"Inventory,Food,Restaurant,Rice,Vegeterian,Spinach Burnt Garlic Rice,",200,,,,265
Burnt Garlic Colour Pepper Rice,ProductType,55,"Inventory,Food,Restaurant,Rice,Vegeterian,",305,,https://drive.google.com/file/d/164zfZKwVsjw3S4iSH2Ghs4MD6igHM0AB/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BurntGarlicColourPepperRice.jpg,
Burnt Garlic Colour Pepper Rice Full,ProductUnit,56,"Inventory,Food,Restaurant,Rice,Vegeterian,Burnt Garlic Colour Pepper Rice,",305,,https://drive.google.com/file/d/1JVHDRlU3soiPGo8NjpxAnIMOGdlSvF5s/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BurntGarlicColourPepperRiceFull.jpg,
Burnt Garlic Colour Pepper Rice Half,ProductUnit,57,"Inventory,Food,Restaurant,Rice,Vegeterian,Burnt Garlic Colour Pepper Rice,",200,,https://drive.google.com/file/d/1so25pGaD0Fz4P_7ynUwKP3m6W_a57avZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BurntGarlicColourPepperRiceHalf.jpg,265
Noodles,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/Noodles.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Noodles,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Noodles,",,,,,
Veg Hakka Noodles,ProductType,4,"Inventory,Food,Restaurant,Noodles,Vegeterian,",305,,https://drive.google.com/file/d/1Q90LHM1ZJtlXVlbMoWnysu0n9Ip0TJG0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Hakka-Noodles.jpg,
Veg Hakka Noodles Full,ProductUnit,5,"Inventory,Food,Restaurant,Noodles,Vegeterian,Veg Hakka Noodles,",305,,https://drive.google.com/file/d/1VGLv81uFyL_qJYQtLCVv08xj9JaEWhtB/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Hakka-Noodles-Full.jpg,
Veg Hakka Noodles Half,ProductUnit,6,"Inventory,Food,Restaurant,Noodles,Vegeterian,Veg Hakka Noodles,",200,,https://drive.google.com/file/d/1au6QpOglLe1-uHbaz7FugaLn3af5iKH-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Hakka-Noodles-Half.jpg,255
Veg Schezwan Noodles,ProductType,7,"Inventory,Food,Restaurant,Noodles,Vegeterian,",305,,https://drive.google.com/file/d/110qPjMnVJgCASzjlU24PKREL29s_4OW1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegSchezwanNoodles.jpg,
Veg Schezwan Noodles Full,ProductUnit,8,"Inventory,Food,Restaurant,Noodles,Vegeterian,Veg Schezwan Noodles,",305,,https://drive.google.com/file/d/1CDwNEO2mYyxWdLNxZsfLDLQ55qwhS8dq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Schezwan-NoodlesFull.jpg,
Veg Schezwan Noodles Half,ProductUnit,9,"Inventory,Food,Restaurant,Noodles,Vegeterian,Veg Schezwan Noodles,",200,,https://drive.google.com/file/d/1D6a2dmdQWfIzQJ2DGq965ffEH0aQEJ7c/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Schezwan-Noodles-Half.jpg,255
Burant Chilli Noodles,ProductType,10,"Inventory,Food,Restaurant,Noodles,Vegeterian,",295,,https://drive.google.com/file/d/1PcxlZN61kWTL6CywcnE2jwHe0GWLr87Q/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BurantChilliNoodles.jpg,
