label,nodeType,order,path,price,description,ingredients,link,imageLink
Paneer 65,ProductType,17,"Inventory,Food,Restaurant,Starters,Vegeterian,",100,,"  Paneer ,  Rice Flour,   flour (besan),  cornstarch,  green chili paste,  garlic paste,  ginger paste,  red chili powder, to   Garam Masala,  lemon juice ,  oil –,salt as required,  finely chopped onions, to  green chilies ,  finely chopped ginger,  finely chopped garlic, to  dry red chilies , to  pinches salt.",https://drive.google.com/file/d/18eQOtotfInWqsh70Rc6NLKcegEIaW-3Y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Paneer65.jpg
Paneer Schezwan Dry,ProductType,18,"Inventory,Food,Restaurant,Starters,Vegeterian,",100,,,https://drive.google.com/file/d/18goGaU-d5OWbPOOToV0EzyYAODTmSgDJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/PaneerSchezwanDry.jpg
Paneer Crispy,ProductType,19,"Inventory,Food,Restaurant,Starters,Vegeterian,",100,,,https://drive.google.com/file/d/1TJp0KX-8wfgwRILDcIYKAlOmRFxEiX8y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerCrispy.jpg
Paneer Singapuri,ProductType,20,"Inventory,Food,Restaurant,Starters,Vegeterian,",100,,,https://drive.google.com/file/d/1mlN_WY2pADkIgsnuvnEBTRNv3pZvgFFz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerSingapuri.jpg
paneer Basket,ProductType,21,"Inventory,Food,Restaurant,Starters,Vegeterian,",110,,,https://drive.google.com/file/d/12n0EZ-bZcQMXueFmYviUfs7G3hW3mXXQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/paneerBasket.jpg
Paneer Dragon,ProductType,22,"Inventory,Food,Restaurant,Starters,Vegeterian,",110,,"Paneer ,Corn flour ,Oil for frying ,Ginger  ,Garlic  ,Green chilli  ,Oil  ,Onion  large,Red chilli paste  ,Chilli sauce  ,Pepper powder  ,Tomato sauce  ,Water  ,Coriander leaves finely chopped  ,Salt to taste  .",https://drive.google.com/file/d/1DIHLnkwXhHC6cBSt6GbzCBjKD-AgOn_s/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerDragon.jpg
paneer Chilli Dry,ProductType,23,"Inventory,Food,Restaurant,Starters,Vegeterian,",100,,"""Paneer:   cubed,Onions:  finely sliced,Capsicum:  sliced,Green chillies: ,Garlic:   finely chopped,Corn flour:  ,Salt:  ,Black pepper powder:  ,Soya sauce:  ,Tomato sauce:  ,Red chilli sauce:  """,https://drive.google.com/file/d/1BwMOrfcmYnZt2KHib5uG2oK7XhU3RoBt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerChilliDry.jpg
Paneer Manchurian Dry,ProductType,24,"Inventory,Food,Restaurant,Starters,Vegeterian,",100,,"""ingredients for Balls : chopped onion  ,chopped green chillies  ,paneer shredded  ,chopped Coriander leaves  ,cornflour  ,salt  ,white papper  ,Ingredients for gravy :oil  ,garlic chopped  ,ginger chopped  """,https://drive.google.com/file/d/1iphxPADj136KiBhX4DvSmgVwW73AIPIR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerManchurianDry.jpg
Veg Manchurian,ProductType,25,"Inventory,Food,Restaurant,Starters,Vegeterian,",70,,"""  grated cabbage, grated carrot,  maida,  Salt,  chilli sauce,  soya sauce,  tomato ketchup,  lemon juice,  sugar,capsicum, onion,  chopped garlic""",https://drive.google.com/file/d/1JcRpKUkGtHAU_F6awJQH4SDEVFXNNJY_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegManchurian.jpg
Paneer Schezwan,ProductType,26,"Inventory,Food,Restaurant,Starters,Vegeterian,",100,,"  Paneer, Dried red chilli,  Chopped ginger,  Chopped garlic,  Chopped spring onion, large Diced onion,  Capsicum diced, Schezwan peppercorns,  Cornflour,  Black Pepper,Salt as required,Soy sauce as required,Vinegar as required.",https://drive.google.com/file/d/19rUFjqvrPjc0B7V8CwPm3-rmuHQy9zo_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerSchezwan.jpg
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1,,,,,,,,
